chr	start	end	probeID	score	strand	targetENSG	targetHGNC	targetEntrez	targetBiotype	targetENSName
chr11	68028873	68028923	ILMN_1808163	37	-	ENSG00000171067	C11orf24	53838	protein_coding	C11orf24
chr11	68216374	68216424	ILMN_2075892	37	+	ENSG00000162337	LRP5	4041	protein_coding	LRP5
chr11	68216536	68216586	ILMN_1702775	37	+	ENSG00000162337	LRP5	4041	protein_coding	LRP5
chr11	68475189	68475239	ILMN_1661778	37	-	ENSG00000132749	MTL5	9633	protein_coding	MTL5
chr11	68506187	68506237	ILMN_2389528	37	-	ENSG00000132749	MTL5	9633	protein_coding	MTL5
chr11	68522225	68522275	ILMN_1710052	37	-	ENSG00000110090	CPT1A	1374	protein_coding	CPT1A
chr11	68524895	68524945	ILMN_1687589	37	-	ENSG00000110090	CPT1A	1374	protein_coding	CPT1A
chr11	68527080	68527130	ILMN_1696316	37	-	ENSG00000110090	CPT1A	1374	protein_coding	CPT1A
chr11	68660820	68660870	ILMN_1654250	37	-	ENSG00000197345	MRPL21	219927	protein_coding	MRPL21
chr11	68707752	68707802	ILMN_1801909	37	+	ENSG00000132740	IGHMBP2	3508	protein_coding	IGHMBP2
chr11	68747755	68747805	ILMN_1714980	37	-	ENSG00000172938	MRGPRD	116512	protein_coding	MRGPRD
chr11	68855809	68855859	ILMN_1726873	37	+	ENSG00000162341	TPCN2	219931	protein_coding	TPCN2
chr11	69064402	69064452	ILMN_2198413	37	+	ENSG00000172927	MYEOV	26579	protein_coding	MYEOV
chr11	69469147	69469197	ILMN_1688480	37	+	ENSG00000110092	CCND1	595	protein_coding	CCND1
chr11	69480498	69480548	ILMN_1762549	37	-	ENSG00000149716	ORAOV1	220064	protein_coding	ORAOV1
chr11	69513151	69513201	ILMN_1760909	37	-	ENSG00000162344	FGF19	9965	protein_coding	FGF19
chr11	69588097	69588147	ILMN_1677456	37	-	ENSG00000075388	FGF4	2249	protein_coding	FGF4
chr11	69624948	69624998	ILMN_1723227	37	-	ENSG00000186895	FGF3	2248	protein_coding	FGF3
chr11	70034919	70034969	ILMN_3237961	37	+	ENSG00000131620	ANO1	55107	protein_coding	ANO1
chr11	70053213	70053263	ILMN_1758658	37	+	ENSG00000168040	FADD	8772	protein_coding	FADD
chr11	70130125	70130175	ILMN_3308495	37	+	ENSG00000221333	MIR548K	100313770	miRNA	MIR548K
chr11	70224183	70224233	ILMN_2382126	37	+	ENSG00000131626	PPFIA1	8500	protein_coding	PPFIA1
chr11	70224310	70224360	ILMN_1727050	37	+	ENSG00000131626	PPFIA1	8500	protein_coding	PPFIA1
chr11	70230261	70230311	ILMN_1800164	37	+	ENSG00000131626	PPFIA1	8500	protein_coding	PPFIA1
chr11	70267584	70267634	ILMN_1798838	37	+	ENSG00000085733	CTTN	2017	protein_coding	CTTN
chr11	70282197	70282247	ILMN_2393712	37	+	ENSG00000085733	CTTN	2017	protein_coding	CTTN
chr11	70282301	70282351	ILMN_1744912	37	+	ENSG00000085733	CTTN	2017	protein_coding	CTTN
chr11	70314025	70314075	ILMN_1814790	37	-	ENSG00000162105	SHANK2	22941	protein_coding	SHANK2
chr11	70338509	70338559	ILMN_1745151	37	-	ENSG00000162105	SHANK2	22941	protein_coding	SHANK2
chr11	71145823	71145873	ILMN_1815626	37	-	ENSG00000172893	DHCR7	1717	protein_coding	DHCR7
chr11	71238915	71238965	ILMN_1791777	37	+	ENSG00000244411	KRTAP5-7	440050	protein_coding	KRTAP5-7
chr11	71249326	71249376	ILMN_2197990	37	+	ENSG00000241233	KRTAP5-8	57830	protein_coding	KRTAP5-8
chr11	71260405	71260455	ILMN_1766565	37	+	ENSG00000254997	KRTAP5-9	3846	protein_coding	KRTAP5-9
chr11	71277306	71277356	ILMN_1703708	37	+	ENSG00000204572	KRTAP5-10	387273	protein_coding	KRTAP5-10
chr11	71293620	71293670	ILMN_1749989	37	-	ENSG00000204571	KRTAP5-11	440051	protein_coding	KRTAP5-11
chr11	71708375	71708425	ILMN_1742318	37	+	ENSG00000137522	RNF121	55298	protein_coding	RNF121
chr11	71708580	71708630	ILMN_2356031	37	+	ENSG00000137522	RNF121	55298	protein_coding	RNF121
chr11	71710870	71710920	ILMN_2253759	37	+	ENSG00000137496	IL18BP	10068	protein_coding	IL18BP
chr11	71712626	71712676	ILMN_1654402	37	+	ENSG00000137496	IL18BP	10068	protein_coding	IL18BP
chr11	71713502	71713552	ILMN_2334296	37	+	ENSG00000137496	IL18BP	10068	protein_coding	IL18BP
chr11	71713638	71713688	ILMN_1653575	37	+	ENSG00000137496	IL18BP	10068	protein_coding	IL18BP
chr11	71714175	71714225	ILMN_2160005	37	-	ENSG00000137497	NUMA1	4926	protein_coding	NUMA1
chr11	71715056	71715106	ILMN_1757085	37	-	ENSG00000137497	NUMA1	4926	protein_coding	NUMA1
chr11	71716668	71716718	ILMN_1725809	37	+	ENSG00000137496	IL18BP	10068	protein_coding	IL18BP
chr11	71807631	71807681	ILMN_3237645	37	+	ENSG00000184154	LRTOMT	220074	protein_coding	LRTOMT
chr11	71807797	71807847	ILMN_2185339	37	+	ENSG00000184154	LRTOMT	220074	protein_coding	LRTOMT
chr11	71850845	71850895	ILMN_1730454	37	+	ENSG00000110203	FOLR3	2352	protein_coding	FOLR3
chr11	71900675	71900725	ILMN_1698608	37	+	ENSG00000110195	FOLR1	2348	protein_coding	FOLR1
chr11	71901526	71901576	ILMN_1712582	37	+	ENSG00000110195	FOLR1	2348	protein_coding	FOLR1
chr11	71906650	71906700	ILMN_2346339	37	+	ENSG00000110195	FOLR1	2348	protein_coding	FOLR1
chr11	71907166	71907216	ILMN_1661733	37	+	ENSG00000110195	FOLR1	2348	protein_coding	FOLR1
chr11	71932724	71932774	ILMN_1745963	37	+	ENSG00000165457	FOLR2	2350	protein_coding	FOLR2
chr11	71949972	71950022	ILMN_1728426	37	+	ENSG00000165458	INPPL1	3636	protein_coding	INPPL1
chr11	71950327	71950377	ILMN_1670681	37	-	ENSG00000165462	PHOX2A	401	protein_coding	PHOX2A
chr11	72003797	72003847	ILMN_1681235	37	-	ENSG00000162129	CLPB	81570	protein_coding	CLPB
chr11	72287399	72287449	ILMN_1681356	37	-	ENSG00000186642	PDE2A	5138	protein_coding	PDE2A
chr11	72326123	72326173	ILMN_3309644	37	-	ENSG00000272036	MIR139	406931	miRNA	MIR139
chr11	72396393	72396443	ILMN_3269719	37	-	ENSG00000186635	ARAP1	116985	protein_coding	ARAP1
chr11	72540372	72540422	ILMN_1664644	37	+	ENSG00000168010	ATG16L2	89849	protein_coding	ATG16L2
chr11	72547856	72547906	ILMN_1815734	37	-	ENSG00000137478	FCHSD2	9873	protein_coding	FCHSD2
chr11	72929628	72929678	ILMN_2297854	37	+	ENSG00000175591	P2RY2	5029	protein_coding	P2RY2
chr11	72945077	72945127	ILMN_1690664	37	+	ENSG00000175591	P2RY2	5029	protein_coding	P2RY2
chr11	72946904	72946954	ILMN_2372915	37	+	ENSG00000175591	P2RY2	5029	protein_coding	P2RY2
chr11	72947060	72947110	ILMN_1723535	37	+	ENSG00000175591	P2RY2	5029	protein_coding	P2RY2
chr11	72981075	72981125	ILMN_1790029	37	+	ENSG00000171631	P2RY6	5031	protein_coding	P2RY6
chr11	73008596	73008646	ILMN_1660031	37	+	ENSG00000171631	P2RY6	5031	protein_coding	P2RY6
chr11	73009432	73009482	ILMN_1782275	37	+	ENSG00000171631	P2RY6	5031	protein_coding	P2RY6
chr11	73018281	73018331	ILMN_1913407	37	-	ENSG00000257038	NA		antisense	RP11-800A3.7
chr11	73079871	73079921	ILMN_1754562	37	+	ENSG00000110237	ARHGEF17	9828	protein_coding	ARHGEF17
chr11	73087409	73087459	ILMN_1766830	37	+	ENSG00000054967	RELT	84957	protein_coding	RELT
chr11	73087731	73087781	ILMN_1787237	37	+	ENSG00000054967	RELT	84957	protein_coding	RELT
chr11	73108197	73108247	ILMN_1748614	37	+	ENSG00000054967	RELT	84957	protein_coding	RELT
chr11	73112015	73112065	ILMN_1847308	37	-	ENSG00000054965	NA		protein_coding	FAM168A
chr11	73117072	73117122	ILMN_2180773	37	-	ENSG00000054965	FAM168A	23201	protein_coding	FAM168A
chr11	73373601	73373651	ILMN_1783231	37	+	ENSG00000021300	PLEKHB1	58473	protein_coding	PLEKHB1
chr11	73387310	73387360	ILMN_2377862	37	-	ENSG00000175582	RAB6A	5870	protein_coding	RAB6A
chr11	73638380	73638430	ILMN_1652753	37	+	ENSG00000175575	PAAF1	80227	protein_coding	PAAF1
chr11	73681034	73681084	ILMN_1689425	37	+	ENSG00000187726	DNAJB13	374407	protein_coding	DNAJB13
chr11	73686015	73686065	ILMN_1685625	37	-	ENSG00000175567	UCP2	7351	protein_coding	UCP2
chr11	73711547	73711597	ILMN_1750521	37	-	ENSG00000175564	UCP3	7352	protein_coding	UCP3
chr11	73714764	73714814	ILMN_1755992	37	-	ENSG00000175564	UCP3	7352	protein_coding	UCP3
chr11	73714926	73714976	ILMN_1733554	37	-	ENSG00000175564	UCP3	7352	protein_coding	UCP3
chr11	73748656	73748706	ILMN_1691757	37	-	ENSG00000168014	C2CD3	26005	protein_coding	C2CD3
chr11	73965546	73965596	ILMN_1732772	37	+	ENSG00000214517	PPME1	51400	protein_coding	PPME1
chr11	73978043	73978093	ILMN_1690121	37	-	ENSG00000149380	P4HA3	283208	protein_coding	P4HA3
chr11	74041643	74041693	ILMN_1716265	37	-	ENSG00000165434	PGM2L1	283209	protein_coding	PGM2L1
chr11	74166012	74166062	ILMN_1789387	37	-	ENSG00000175538	KCNE3	10008	protein_coding	KCNE3
chr11	74353030	74353080	ILMN_1751773	37	+	ENSG00000077514	POLD3	10714	protein_coding	POLD3
chr11	74353542	74353592	ILMN_2233552	37	+	ENSG00000077514	POLD3	10714	protein_coding	POLD3
chr11	74408258	74408308	ILMN_1682737	37	-	ENSG00000054938	CHRDL2	25884	protein_coding	CHRDL2
chr11	74547718	74547768	ILMN_1732969	37	+	ENSG00000166439	RNF169	254225	protein_coding	RNF169
chr11	74555229	74555279	ILMN_1789134	37	-	ENSG00000166435	XRRA1	143570	protein_coding	XRRA1
chr11	74688619	74688669	ILMN_2213247	37	+	ENSG00000118363	SPCS2	9789	protein_coding	SPCS2
chr11	74718594	74718644	ILMN_1740524	37	+	ENSG00000162139	NEU3	10825	protein_coding	NEU3
chr11	74800040	74800090	ILMN_1779412	37	-	ENSG00000171561	OR2AT4	341152	protein_coding	OR2AT4
chr11	74916818	74916868	ILMN_1761199	37	+	ENSG00000137491	SLCO2B1	11309	protein_coding	SLCO2B1
chr11	74917011	74917061	ILMN_2087656	37	+	ENSG00000137491	SLCO2B1	11309	protein_coding	SLCO2B1
chr11	74976722	74976772	ILMN_1730620	37	-	ENSG00000137486	ARRB1	408	protein_coding	ARRB1
chr11	74976735	74976785	ILMN_2325168	37	-	ENSG00000137486	ARRB1	408	protein_coding	ARRB1
chr11	75046174	75046224	ILMN_3310980	37	-	ENSG00000199090	MIR326	442900	miRNA	MIR326
chr11	75111526	75111576	ILMN_1767869	37	+	ENSG00000206941	SNORD15A	6079	snoRNA	SNORD15A
chr11	75115506	75115556	ILMN_1713832	37	+	ENSG00000207445	SNORD15B	114599	snoRNA	SNORD15B
chr11	75133524	75133574	ILMN_1693471	37	-	ENSG00000149243	KLHL35	283212	protein_coding	KLHL35
chr11	75145841	75145891	ILMN_1701643	37	-	ENSG00000158555	GDPD5	81544	protein_coding	GDPD5
chr11	75283517	75283567	ILMN_1751028	37	+	ENSG00000149257	SERPINH1	871	protein_coding	SERPINH1
chr11	75298064	75298114	ILMN_1774132	37	-	ENSG00000171533	MAP6	4135	protein_coding	MAP6
chr11	75314136	75314186	ILMN_1712523	37	-	ENSG00000171533	MAP6	4135	protein_coding	MAP6
chr11	75316964	75317014	ILMN_1724671	37	-	ENSG00000171533	MAP6	4135	protein_coding	MAP6
chr11	75439857	75439907	ILMN_1693891	37	+	ENSG00000166391	MOGAT2	80168	protein_coding	MOGAT2
chr11	75512429	75512479	ILMN_1681520	37	+	ENSG00000062282	DGAT2	84649	protein_coding	DGAT2
chr11	75853254	75853304	ILMN_1761069	37	+	ENSG00000198382	UVRAG	7405	protein_coding	UVRAG
chr11	75854784	75854834	ILMN_1909466	37	+	ENSG00000198382	UVRAG	7405	protein_coding	UVRAG
chr11	75897433	75897483	ILMN_1662188	37	-	ENSG00000085741	WNT11	7481	protein_coding	WNT11
chr11	76262266	76262316	ILMN_1812134	37	+	ENSG00000158636	C11orf30	56946	protein_coding	C11orf30
chr11	76368645	76368695	ILMN_2129161	37	-	ENSG00000137507	LRRC32	2615	protein_coding	LRRC32
chr11	76509100	76509150	ILMN_1801443	37	+	ENSG00000182704	TSKU	25987	protein_coding	TSKU
chr11	76734691	76734741	ILMN_3237774	37	+	ENSG00000078124	ACER3	55331	protein_coding	ACER3
chr11	76814200	76814250	ILMN_1660408	37	+	ENSG00000254550	OMP	4975	protein_coding	OMP
chr11	76837099	76837149	ILMN_1737089	37	+	ENSG00000149260	CAPN5	726	protein_coding	CAPN5
chr11	76925938	76925988	ILMN_1811719	37	+	ENSG00000137474	MYO7A	4647	protein_coding	MYO7A
chr11	76927813	76927863	ILMN_1742040	37	-	ENSG00000178795	GDPD4	220032	protein_coding	GDPD4
chr11	77033304	77033354	ILMN_1767365	37	-	ENSG00000149269	PAK1	5058	protein_coding	PAK1
chr11	77320499	77320549	ILMN_1762606	37	+	ENSG00000178301	AQP11	282679	protein_coding	AQP11
chr11	77327458	77327508	ILMN_1736814	37	-	ENSG00000074201	CLNS1A	1207	protein_coding	CLNS1A
chr11	77372109	77372159	ILMN_1829537	37	-	ENSG00000048649	NA		protein_coding	RSF1
chr11	77377567	77377617	ILMN_1668834	37	-	ENSG00000048649	RSF1	51773	protein_coding	RSF1
chr11	77590030	77590080	ILMN_1660844	37	-	ENSG00000149262	INTS4	92105	protein_coding	INTS4
chr11	77727167	77727217	ILMN_1731044	37	-	ENSG00000151364	KCTD14	65987	protein_coding	KCTD14
chr11	77779236	77779286	ILMN_1794844	37	+	ENSG00000151365	THRSP	7069	protein_coding	THRSP
chr11	77779523	77779573	ILMN_1694274	37	-	ENSG00000151366	NDUFC2	4718	protein_coding	NDUFC2
chr11	77812155	77812205	ILMN_1685413	37	-	ENSG00000159063	ALG8	79053	protein_coding	ALG8
chr11	77882620	77882670	ILMN_1809708	37	-	ENSG00000188997	KCTD21	283219	protein_coding	KCTD21
chr11	77925369	77925419	ILMN_1739384	37	+	ENSG00000118369	USP35	57558	protein_coding	USP35
chr11	77926707	77926757	ILMN_1665964	37	-	ENSG00000033327	GAB2	9846	protein_coding	GAB2
chr11	78052869	78052919	ILMN_1728746	37	-	ENSG00000033327	GAB2	9846	protein_coding	GAB2
chr11	78128698	78128748	ILMN_1815758	37	-	ENSG00000033327	GAB2	9846	protein_coding	GAB2
chr11	78147485	78147535	ILMN_1797332	37	-	ENSG00000137513	NARS2	79731	protein_coding	NARS2
chr11	78467319	78467369	ILMN_1915065	37	+	ENSG00000254563	NA		antisense	RP11-673F18.1
chr11	79112838	79112888	ILMN_1909542	37	-	ENSG00000211997	NA		miRNA	MIR708
chr11	79113101	79113151	ILMN_3310875	37	-	ENSG00000211997	MIR708	100126333	miRNA	MIR708
chr11	82443138	82443188	ILMN_1735502	37	-	ENSG00000182103	FAM181B	220382	protein_coding	FAM181B
chr11	82443449	82443499	ILMN_3242758	37	-	ENSG00000182103	FAM181B	220382	protein_coding	FAM181B
chr11	82535474	82535524	ILMN_1769091	37	-	ENSG00000137509	PRCP	5547	protein_coding	PRCP
chr11	82535584	82535634	ILMN_2367215	37	-	ENSG00000137509	PRCP	5547	protein_coding	PRCP
chr11	82645320	82645370	ILMN_1790100	37	+	ENSG00000165490	C11orf82	220042	protein_coding	C11orf82
chr11	82692727	82692777	ILMN_2214355	37	-	ENSG00000137502	RAB30	27314	protein_coding	RAB30
chr11	82896380	82896430	ILMN_1798602	37	+	ENSG00000165494	PCF11	51585	protein_coding	PCF11
chr11	82959930	82959980	ILMN_1676605	37	+	ENSG00000137494	ANKRD42	338699	protein_coding	ANKRD42
chr11	82972895	82972945	ILMN_2232166	37	-	ENSG00000137500	CCDC90B	60492	protein_coding	CCDC90B
chr11	82985710	82985760	ILMN_1692948	37	-	ENSG00000137500	CCDC90B	60492	protein_coding	CCDC90B
chr11	83166352	83166402	ILMN_1676215	37	-	ENSG00000150672	DLG2	1740	protein_coding	DLG2
chr11	85347453	85347503	ILMN_2145518	37	+	ENSG00000171204	TMEM126B	55863	protein_coding	TMEM126B
chr11	85365194	85365244	ILMN_2217809	37	+	ENSG00000171202	TMEM126A	84233	protein_coding	TMEM126A
chr11	85373063	85373113	ILMN_1784847	37	-	ENSG00000137504	CREBZF	58487	protein_coding	CREBZF
chr11	85396025	85396075	ILMN_1695972	37	-	ENSG00000179071	CCDC89	220388	protein_coding	CCDC89
chr11	85405817	85405867	ILMN_2336609	37	-	ENSG00000137501	SYTL2	54843	protein_coding	SYTL2
chr11	85406190	85406240	ILMN_1682929	37	-	ENSG00000137501	SYTL2	54843	protein_coding	SYTL2
chr11	85425670	85425720	ILMN_1651428	37	-	ENSG00000137501	SYTL2	54843	protein_coding	SYTL2
chr11	85429954	85430004	ILMN_1671209	37	-	ENSG00000137501	SYTL2	54843	protein_coding	SYTL2
chr11	85445315	85445365	ILMN_2240221	37	-	ENSG00000137501	SYTL2	54843	protein_coding	SYTL2
chr11	85630778	85630828	ILMN_1792296	37	+	ENSG00000150676	CCDC83	220047	protein_coding	CCDC83
chr11	85669182	85669232	ILMN_1715273	37	-	ENSG00000073921	PICALM	8301	protein_coding	PICALM
chr11	85701377	85701427	ILMN_1778709	37	-	ENSG00000073921	PICALM	8301	protein_coding	PICALM
chr11	85988020	85988070	ILMN_2347917	37	+	ENSG00000074266	EED	8726	protein_coding	EED
chr11	85989370	85989420	ILMN_1796813	37	+	ENSG00000074266	EED	8726	protein_coding	EED
chr11	85989452	85989502	ILMN_1710150	37	+	ENSG00000074266	EED	8726	protein_coding	EED
chr11	86133956	86134006	ILMN_1794534	37	+	ENSG00000149201	CCDC81	60494	protein_coding	CCDC81
chr11	86152421	86152471	ILMN_1793615	37	-	ENSG00000151376	ME3	10873	protein_coding	ME3
chr11	86383107	86383157	ILMN_1762445	37	-	ENSG00000151376	ME3	10873	protein_coding	ME3
chr11	86383342	86383392	ILMN_1812362	37	-	ENSG00000151376	ME3	10873	protein_coding	ME3
chr11	86522166	86522216	ILMN_1797776	37	+	ENSG00000150687	PRSS23	11098	protein_coding	PRSS23
chr11	86656979	86657029	ILMN_1743367	37	-	ENSG00000174804	FZD4	8322	protein_coding	FZD4
chr11	86711662	86711712	ILMN_1819225	37	+	ENSG00000246523	NA		lincRNA	RP11-736K20.6
chr11	87034374	87034424	ILMN_1700202	37	+	ENSG00000166575	TMEM135	65084	protein_coding	TMEM135
chr11	87846655	87846705	ILMN_2134974	37	-	ENSG00000123892	RAB38	23682	protein_coding	RAB38
chr11	88027194	88027244	ILMN_2242463	37	-	ENSG00000109861	CTSC	1075	protein_coding	CTSC
chr11	88027269	88027319	ILMN_1696347	37	-	ENSG00000109861	CTSC	1075	protein_coding	CTSC
chr11	88054391	88054441	ILMN_1689086	37	-	ENSG00000109861	CTSC	1075	protein_coding	CTSC
chr11	88070717	88070767	ILMN_1792885	37	-	ENSG00000109861	CTSC	1075	protein_coding	CTSC
chr11	88241410	88241460	ILMN_1688614	37	-	ENSG00000168959	GRM5	2915	protein_coding	GRM5
chr11	89531487	89531537	ILMN_3251638	37	-	ENSG00000168930	TRIM49	57093	protein_coding	TRIM49
chr11	89531527	89531577	ILMN_2125451	37	-	ENSG00000168930	TRIM49	57093	protein_coding	TRIM49
chr11	89925598	89925648	ILMN_1740024	37	+	ENSG00000077616	NAALAD2	10003	protein_coding	NAALAD2
chr11	89935305	89935355	ILMN_1776337	37	-	ENSG00000110172	CHORDC1	26973	protein_coding	CHORDC1
chr11	90602307	90602357	ILMN_3309729	37	-	ENSG00000221586	MIR1261	100302228	miRNA	MIR1261
chr11	92629331	92629381	ILMN_1780591	37	+	ENSG00000165323	FAT3	120114	protein_coding	FAT3
chr11	92715749	92715799	ILMN_1811678	37	+	ENSG00000134640	MTNR1B	4544	protein_coding	MTNR1B
chr11	92877819	92877869	ILMN_1871688	37	-	ENSG00000180773	NA		protein_coding	SLC36A4
chr11	92881248	92881298	ILMN_2082324	37	-	ENSG00000180773	SLC36A4	120103	protein_coding	SLC36A4
chr11	93454724	93454774	ILMN_1805064	37	+	ENSG00000254911	SCARNA9	619383	antisense	SCARNA9
chr11	93463085	93463135	ILMN_3235104	37	+	ENSG00000166004	KIAA1731	85459	protein_coding	KIAA1731
chr11	93463749	93463799	ILMN_1682038	37	-	ENSG00000207112	SNORA25	684959	snoRNA	SNORA25
chr11	93464211	93464261	ILMN_2085525	37	-	ENSG00000206799	SNORA32	692063	snoRNA	SNORA32
chr11	93464680	93464730	ILMN_3234756	37	-	ENSG00000202314	SNORD6	692075	snoRNA	SNORD6
chr11	93465611	93465661	ILMN_3238707	37	-	ENSG00000207304	SNORA8	654320	snoRNA	SNORA8
chr11	93466397	93466447	ILMN_3237236	37	-	ENSG00000239195	SNORD5	692072	snoRNA	SNORD5
chr11	93466708	93466758	ILMN_3244348	37	-	ENSG00000207145	SNORA18	677805	snoRNA	SNORA18
chr11	93469303	93469353	ILMN_2063114	37	-	ENSG00000166012	TAF1D	79101	protein_coding	TAF1D
chr11	93495569	93495619	ILMN_1664738	37	+	ENSG00000182919	C11orf54	28970	protein_coding	C11orf54
chr11	93495817	93495867	ILMN_2213297	37	+	ENSG00000182919	C11orf54	28970	protein_coding	C11orf54
chr11	93546071	93546121	ILMN_3240092	37	+	ENSG00000042429	MED17	9440	protein_coding	MED17
chr11	93847191	93847241	ILMN_3241132	37	+	ENSG00000181333	HEPHL1	341208	protein_coding	HEPHL1
chr11	93914650	93914700	ILMN_1697817	37	+	ENSG00000110218	PANX1	24145	protein_coding	PANX1
chr11	94040361	94040411	ILMN_3243846	37	+	ENSG00000183560	FOLR4	390243	protein_coding	FOLR4
chr11	94040677	94040727	ILMN_2279217	37	+	ENSG00000183560	FOLR4	390243	protein_coding	FOLR4
chr11	94040678	94040728	ILMN_1665902	37	+	ENSG00000183560	FOLR4	390243	protein_coding	FOLR4
chr11	94110611	94110661	ILMN_2174341	37	-	ENSG00000123901	GPR83	10888	protein_coding	GPR83
chr11	94111077	94111127	ILMN_1740146	37	-	ENSG00000123901	GPR83	10888	protein_coding	GPR83
chr11	94179001	94179051	ILMN_1709483	37	-	ENSG00000020922	MRE11A	4361	protein_coding	MRE11A
chr11	94199672	94199722	ILMN_3308450	37	-	ENSG00000221230	MIR548L	100302275	miRNA	MIR548L
chr11	94226851	94226901	ILMN_1760802	37	-	ENSG00000020922	MRE11A	4361	protein_coding	MRE11A
chr11	94232339	94232389	ILMN_1669259	37	+	ENSG00000168876	ANKRD49	54851	protein_coding	ANKRD49
chr11	94282641	94282691	ILMN_1792072	37	+	ENSG00000196371	FUT4	2526	protein_coding	FUT4
chr11	94354215	94354265	ILMN_2147078	37	+	ENSG00000134627	PIWIL4	143689	protein_coding	PIWIL4
chr11	94610980	94611030	ILMN_1748141	37	+	ENSG00000166025	AMOTL1	154810	protein_coding	AMOTL1
chr11	94732341	94732391	ILMN_1669468	37	+	ENSG00000186280	KDM4D	55693	protein_coding	KDM4D
chr11	94865279	94865329	ILMN_1699022	37	+	ENSG00000149218	ENDOD1	23052	protein_coding	ENDOD1
chr11	94867186	94867236	ILMN_1820226	37	+	ENSG00000149218	NA		protein_coding	ENDOD1
chr11	94906421	94906471	ILMN_1694027	37	-	ENSG00000149212	SESN3	143686	protein_coding	SESN3
chr11	95502700	95502750	ILMN_2130514	37	-	ENSG00000077458	FAM76B	143684	protein_coding	FAM76B
chr11	95565500	95565550	ILMN_1791568	37	+	ENSG00000166037	CEP57	9702	protein_coding	CEP57
chr11	95566175	95566225	ILMN_1659952	37	-	ENSG00000087053	MTMR2	8898	protein_coding	MTMR2
chr11	95566609	95566659	ILMN_2351029	37	-	ENSG00000087053	MTMR2	8898	protein_coding	MTMR2
chr11	95711468	95711518	ILMN_1765729	37	-	ENSG00000184384	MAML2	84441	protein_coding	MAML2
chr11	96086012	96086062	ILMN_1791933	37	-	ENSG00000149231	CCDC82	79780	protein_coding	CCDC82
chr11	96124998	96125048	ILMN_1696503	37	+	ENSG00000183340	JRKL	8690	protein_coding	JRKL
chr11	99690291	99690341	ILMN_1710289	37	+	ENSG00000149972	CNTN5	53942	protein_coding	CNTN5
chr11	100227019	100227069	ILMN_1727909	37	+	ENSG00000149972	CNTN5	53942	protein_coding	CNTN5
chr11	100864269	100864319	ILMN_1730516	37	+	ENSG00000170647	TMEM133	83935	protein_coding	TMEM133
chr11	100909929	100909979	ILMN_1811014	37	-	ENSG00000082175	PGR	5241	protein_coding	PGR
chr11	101322520	101322570	ILMN_1656410	37	-	ENSG00000137672	TRPC6	7225	protein_coding	TRPC6
chr11	101762194	101762244	ILMN_2166696	37	-	ENSG00000187151	ANGPTL5	253935	protein_coding	ANGPTL5
chr11	101871504	101871554	ILMN_1768951	37	+	ENSG00000110318	KIAA1377	57562	protein_coding	KIAA1377
chr11	101946691	101946741	ILMN_1683635	37	+	ENSG00000137691	C11orf70	85016	protein_coding	C11orf70
chr11	101953866	101953916	ILMN_2168520	37	+	ENSG00000137691	C11orf70	85016	protein_coding	C11orf70
chr11	102103787	102103837	ILMN_1709479	37	+	ENSG00000137693	YAP1	10413	protein_coding	YAP1
chr11	102194865	102194915	ILMN_1681644	37	+	ENSG00000023445	BIRC3	330	protein_coding	BIRC3
chr11	102208195	102208245	ILMN_2405684	37	+	ENSG00000023445	BIRC3	330	protein_coding	BIRC3
chr11	102208246	102208296	ILMN_1776181	37	+	ENSG00000023445	BIRC3	330	protein_coding	BIRC3
